# modelo geológico informado por MWD.
# Bloque 2.5 m · IDW potencia 2 · anisotropía [1.0, 1.0, 3.0] · radio 7.5 m planta / 2.5 m cota.
# El yacimiento es estratiforme: la litología continúa lateralmente y cambia con la cota. Por eso la búsqueda es más larga en horizontal que en vertical. La cota entra acá como GEOMETRÍA de interpolación, nunca como variable predictora del modelo.
# Confianza = f_calidad × f_proximidad × f_soporte, los tres en [0, 1]. f_calidad es el inverso del pi_factor del atributo: incorpora la CALIDAD de la etiqueta, de modo que un dominio anclado en un ensayo del sitio y otro anclado en literatura no pueden salir con la misma confianza. f_proximidad decae con la distancia al dato más cercano. f_soporte crece con el número de muestras dentro del elipsoide.
# 35751 bloque(s) quedaron VACÍOS por no reunir 3 muestra(s) dentro del elipsoide de búsqueda (7.5 m en planta, 2.5 m en cota). No se interpolan desde más lejos: un bloque sin soporte es información, no un hueco a rellenar. El encajonado se calcula POR CASERÓN: un encajonado único sobre caserones separados por kilómetros contaría el aire entre ellos y volvería la cobertura una cifra sin significado.
# UCS acotado a los límites físicos [0.0, 450.0] MPa.
# bandas: Clasificación ISRM de resistencia de la roca intacta (Brown, 1981). Criterio trazable, no percentiles de la muestra.
# generado: 2026-08-26 10:39
x,y,z,tamano_m,caseron,ucs,di,confianza,banda,lito,calidad_etiqueta,n_muestras,dist_min_m,f_calidad,f_proximidad,f_soporte
377538.969,6958027.786,330.699,2.5,PCS_1043,132.16,1.3559,0.4215,R5_muy_alta,Bht,1.0,2889,1.952,0.5698,0.7397,1.0
377538.969,6958027.786,333.199,2.5,PCS_1043,131.95,0.7996,0.4826,R5_muy_alta,Bht,1.0,5784,1.148,0.5698,0.8469,1.0
377538.969,6958027.786,335.699,2.5,PCS_1043,133.25,0.6516,0.4959,R5_muy_alta,Bht,1.0,6794,0.973,0.5698,0.8703,1.0
377538.969,6958027.786,338.199,2.5,PCS_1043,135.43,0.6554,0.504,R5_muy_alta,Bht,1.0,7031,0.866,0.5698,0.8845,1.0
377538.969,6958027.786,340.699,2.5,PCS_1043,142.56,0.5429,0.5315,R5_muy_alta,Bht,1.0,7116,0.504,0.5698,0.9329,1.0
377538.969,6958027.786,343.199,2.5,PCS_1043,145.97,0.638,0.9256,R5_muy_alta,Brecha_mixta,1.0,7100,0.558,1.0,0.9256,1.0
377538.969,6958027.786,345.699,2.5,PCS_1043,140.71,0.5334,0.9806,R5_muy_alta,Brecha_mixta,1.0,7036,0.145,1.0,0.9806,1.0
377538.969,6958027.786,348.199,2.5,PCS_1043,145.97,0.5506,0.932,R5_muy_alta,Brecha_mixta,1.0,6851,0.51,1.0,0.932,1.0
377538.969,6958027.786,350.699,2.5,PCS_1043,146.56,0.896,0.9518,R5_muy_alta,Brecha_mixta,1.0,6522,0.361,1.0,0.9518,1.0
377538.969,6958027.786,353.199,2.5,PCS_1043,144.44,0.6349,0.9598,R5_muy_alta,Brecha_mixta,1.0,6035,0.301,1.0,0.9598,1.0
377538.969,6958027.786,355.699,2.5,PCS_1043,144.39,0.6298,0.9061,R5_muy_alta,Brecha_mixta,1.0,5456,0.705,1.0,0.9061,1.0
377538.969,6958027.786,358.199,2.5,PCS_1043,143.6,0.7088,0.9127,R5_muy_alta,Brecha_mixta,1.0,4935,0.654,1.0,0.9127,1.0
377538.969,6958027.786,360.699,2.5,PCS_1043,140.78,0.9064,0.8723,R5_muy_alta,Brecha_mixta,1.0,3736,0.958,1.0,0.8723,1.0
377538.969,6958027.786,363.199,2.5,PCS_1043,131.75,0.852,0.8071,R5_muy_alta,Brecha_mixta,1.0,1503,1.447,1.0,0.8071,1.0
377538.969,6958027.786,365.699,2.5,PCS_1043,129.75,0.5548,0.6677,R5_muy_alta,Brecha_mixta,1.0,146,2.492,1.0,0.6677,1.0
377538.969,6958030.286,305.699,2.5,PCS_1043,150.26,0.51,0.1631,R5_muy_alta,Kpcli,3.0,23,4.857,0.463,0.3524,1.0
377538.969,6958030.286,308.199,2.5,PCS_1043,146.72,0.4237,0.1914,R5_muy_alta,Kpcli,3.0,145,4.399,0.463,0.4135,1.0
377538.969,6958030.286,310.699,2.5,PCS_1043,141.95,0.5829,0.1925,R5_muy_alta,Kpcli,3.0,150,4.382,0.463,0.4157,1.0
377538.969,6958030.286,313.199,2.5,PCS_1043,137.85,1.4103,0.1674,R5_muy_alta,Kpcli,3.0,28,4.789,0.463,0.3615,1.0
377538.969,6958030.286,320.699,2.5,PCS_1043,133.83,0.8981,0.2321,R5_muy_alta,Bht,1.0,70,4.446,0.5698,0.4073,1.0
377538.969,6958030.286,323.199,2.5,PCS_1043,133.52,0.5124,0.2431,R5_muy_alta,Bht,1.0,194,4.3,0.5698,0.4267,1.0
377538.969,6958030.286,325.699,2.5,PCS_1043,132.48,0.6858,0.2443,R5_muy_alta,Bht,1.0,191,4.284,0.5698,0.4288,1.0
377538.969,6958030.286,328.199,2.5,PCS_1043,132.08,1.2735,0.2331,R5_muy_alta,Bht,1.0,75,4.432,0.5698,0.4091,1.0
377538.969,6958030.286,330.699,2.5,PCS_1043,131.46,1.2761,0.3087,R5_muy_alta,Bht,1.0,2011,3.436,0.5698,0.5418,1.0
377538.969,6958030.286,333.199,2.5,PCS_1043,131.39,0.8086,0.3509,R5_muy_alta,Bht,1.0,4540,2.882,0.5698,0.6158,1.0
377538.969,6958030.286,335.699,2.5,PCS_1043,132.51,0.7039,0.3617,R5_muy_alta,Bht,1.0,5138,2.739,0.5698,0.6348,1.0
377538.969,6958030.286,338.199,2.5,PCS_1043,135.4,0.6468,0.3762,R5_muy_alta,Bht,1.0,5657,2.548,0.5698,0.6603,1.0
377538.969,6958030.286,340.699,2.5,PCS_1043,141.64,0.593,0.3918,R5_muy_alta,Bht,1.0,6143,2.343,0.5698,0.6876,1.0
377538.969,6958030.286,343.199,2.5,PCS_1043,145.57,0.5581,0.3274,R5_muy_alta,Kpcli,3.0,6321,2.196,0.463,0.7073,1.0
377538.969,6958030.286,345.699,2.5,PCS_1043,146.03,0.5681,0.7581,R5_muy_alta,Brecha_mixta,1.0,6445,1.814,1.0,0.7581,1.0
377538.969,6958030.286,348.199,2.5,PCS_1043,146.55,0.5827,0.775,R5_muy_alta,Brecha_mixta,1.0,6450,1.688,1.0,0.775,1.0
377538.969,6958030.286,350.699,2.5,PCS_1043,146.97,0.6514,0.8519,R5_muy_alta,Brecha_mixta,1.0,6255,1.111,1.0,0.8519,1.0
377538.969,6958030.286,353.199,2.5,PCS_1043,147.71,0.6401,0.8968,R5_muy_alta,Brecha_mixta,1.0,5856,0.774,1.0,0.8968,1.0
377538.969,6958030.286,355.699,2.5,PCS_1043,147.35,0.659,0.8288,R5_muy_alta,Brecha_mixta,1.0,5555,1.284,1.0,0.8288,1.0
377538.969,6958030.286,358.199,2.5,PCS_1043,147.32,0.7614,0.9224,R5_muy_alta,Brecha_mixta,1.0,4973,0.582,1.0,0.9224,1.0
377538.969,6958030.286,360.699,2.5,PCS_1043,148.78,0.5976,0.9795,R5_muy_alta,Brecha_mixta,1.0,3485,0.154,1.0,0.9795,1.0
377538.969,6958030.286,363.199,2.5,PCS_1043,135.28,0.8548,0.7724,R5_muy_alta,Brecha_mixta,1.0,1344,1.707,1.0,0.7724,1.0
377538.969,6958030.286,365.699,2.5,PCS_1043,127.59,0.5313,0.5067,R5_muy_alta,Brecha_mixta,1.0,117,3.7,1.0,0.5067,1.0
377538.969,6958032.786,305.699,2.5,PCS_1043,150.25,0.5103,0.1054,R5_muy_alta,Kpcli,3.0,23,5.792,0.463,0.2278,1.0
377538.969,6958032.786,308.199,2.5,PCS_1043,146.43,0.4173,0.1289,R5_muy_alta,Kpcli,3.0,145,5.411,0.463,0.2785,1.0
377538.969,6958032.786,310.699,2.5,PCS_1043,142.22,0.5746,0.1303,R5_muy_alta,Kpcli,3.0,150,5.389,0.463,0.2815,1.0
377538.969,6958032.786,313.199,2.5,PCS_1043,137.88,1.3929,0.1097,R5_muy_alta,Kpcli,3.0,28,5.722,0.463,0.237,1.0
377538.969,6958032.786,320.699,2.5,PCS_1043,133.83,0.8619,0.1595,R5_muy_alta,Bht,1.0,70,5.4,0.5698,0.28,1.0
377538.969,6958032.786,323.199,2.5,PCS_1043,133.5,0.5241,0.169,R5_muy_alta,Bht,1.0,194,5.275,0.5698,0.2966,1.0
377538.969,6958032.786,325.699,2.5,PCS_1043,132.54,0.6906,0.1707,R5_muy_alta,Bht,1.0,191,5.253,0.5698,0.2996,1.0
377538.969,6958032.786,328.199,2.5,PCS_1043,132.03,1.2289,0.1619,R5_muy_alta,Bht,1.0,75,5.369,0.5698,0.2841,1.0
377538.969,6958032.786,330.699,2.5,PCS_1043,131.13,1.1677,0.2036,R5_muy_alta,Bht,1.0,1685,4.82,0.5698,0.3574,1.0
377538.969,6958032.786,333.199,2.5,PCS_1043,130.96,0.8258,0.2152,R5_muy_alta,Bht,1.0,3768,4.667,0.5698,0.3777,1.0
377538.969,6958032.786,335.699,2.5,PCS_1043,131.9,0.6794,0.2295,R5_muy_alta,Bht,1.0,4077,4.479,0.5698,0.4028,1.0
377538.969,6958032.786,338.199,2.5,PCS_1043,134.4,0.6203,0.237,R5_muy_alta,Bht,1.0,4148,4.38,0.5698,0.4159,1.0
377538.969,6958032.786,340.699,2.5,PCS_1043,140.57,0.567,0.2561,R5_muy_alta,Bht,1.0,4433,4.13,0.5698,0.4494,1.0
377538.969,6958032.786,343.199,2.5,PCS_1043,145.0,0.5553,0.2221,R5_muy_alta,Kpcli,3.0,4862,3.902,0.463,0.4797,1.0
377538.969,6958032.786,345.699,2.5,PCS_1043,145.68,0.5745,0.231,R5_muy_alta,Kpcli,3.0,5164,3.758,0.463,0.499,1.0
377538.969,6958032.786,348.199,2.5,PCS_1043,146.4,0.5871,0.5613,R5_muy_alta,Brecha_mixta,1.0,5392,3.29,1.0,0.5613,1.0
377538.969,6958032.786,350.699,2.5,PCS_1043,147.33,0.6308,0.579,R5_muy_alta,Brecha_mixta,1.0,5473,3.157,1.0,0.579,1.0
377538.969,6958032.786,353.199,2.5,PCS_1043,147.95,0.6629,0.6359,R5_muy_alta,Brecha_mixta,1.0,5414,2.73,1.0,0.6359,1.0
377538.969,6958032.786,355.699,2.5,PCS_1043,148.23,0.6849,0.7108,R5_muy_alta,Brecha_mixta,1.0,5313,2.169,1.0,0.7108,1.0
377538.969,6958032.786,358.199,2.5,PCS_1043,148.34,0.7092,0.7457,R5_muy_alta,Brecha_mixta,1.0,4694,1.907,1.0,0.7457,1.0
377538.969,6958032.786,360.699,2.5,PCS_1043,146.74,0.7597,0.7249,R5_muy_alta,Brecha_mixta,1.0,3166,2.063,1.0,0.7249,1.0
377538.969,6958032.786,363.199,2.5,PCS_1043,137.79,0.8222,0.6336,R5_muy_alta,Brecha_mixta,1.0,1113,2.748,1.0,0.6336,1.0
377538.969,6958032.786,365.699,2.5,PCS_1043,126.32,0.5343,0.3068,R5_muy_alta,Brecha_mixta,1.0,88,5.199,1.0,0.3068,1.0
377538.969,6958035.286,305.699,2.5,PCS_1043,150.24,0.5107,0.001,R5_muy_alta,Kpcli,3.0,23,7.483,0.463,0.0023,1.0
377538.969,6958035.286,308.199,2.5,PCS_1043,146.1,0.4099,0.0191,R5_muy_alta,Kpcli,3.0,145,7.191,0.463,0.0412,1.0
377538.969,6958035.286,310.699,2.5,PCS_1043,142.54,0.5644,0.0205,R5_muy_alta,Kpcli,3.0,150,7.167,0.463,0.0443,1.0
377538.969,6958035.286,313.199,2.5,PCS_1043,137.92,1.3671,0.0049,R5_muy_alta,Kpcli,3.0,28,7.42,0.463,0.0106,1.0
377538.969,6958035.286,320.699,2.5,PCS_1043,133.84,0.817,0.0269,R5_muy_alta,Bht,1.0,70,7.145,0.5698,0.0473,1.0
377538.969,6958035.286,323.199,2.5,PCS_1043,133.48,0.537,0.0344,R5_muy_alta,Bht,1.0,194,7.048,0.5698,0.0603,1.0
377538.969,6958035.286,325.699,2.5,PCS_1043,132.59,0.6937,0.0362,R5_muy_alta,Bht,1.0,191,7.024,0.5698,0.0635,1.0
377538.969,6958035.286,328.199,2.5,PCS_1043,131.96,1.1717,0.0298,R5_muy_alta,Bht,1.0,75,7.108,0.5698,0.0523,1.0
377538.969,6958035.286,330.699,2.5,PCS_1043,130.98,1.1319,0.0691,R5_muy_alta,Bht,1.0,1175,6.591,0.5698,0.1212,1.0
377538.969,6958035.286,333.199,2.5,PCS_1043,130.72,0.8842,0.0795,R5_muy_alta,Bht,1.0,2121,6.453,0.5698,0.1395,1.0
377538.969,6958035.286,335.699,2.5,PCS_1043,131.61,0.681,0.0858,R5_muy_alta,Bht,1.0,1817,6.371,0.5698,0.1505,1.0
377538.969,6958035.286,338.199,2.5,PCS_1043,134.09,0.6073,0.0973,R5_muy_alta,Bht,1.0,1939,6.22,0.5698,0.1707,1.0
377538.969,6958035.286,340.699,2.5,PCS_1043,139.8,0.5848,0.1086,R5_muy_alta,Bht,1.0,2438,6.071,0.5698,0.1905,1.0
377538.969,6958035.286,343.199,2.5,PCS_1043,144.32,0.5534,0.1095,R5_muy_alta,Kpcli,3.0,2920,5.725,0.463,0.2366,1.0
377538.969,6958035.286,345.699,2.5,PCS_1043,145.64,0.5606,0.1197,R5_muy_alta,Kpcli,3.0,3232,5.56,0.463,0.2587,1.0
377538.969,6958035.286,348.199,2.5,PCS_1043,146.52,0.5732,0.2922,R5_muy_alta,Brecha_mixta,1.0,3519,5.309,1.0,0.2922,1.0
377538.969,6958035.286,350.699,2.5,PCS_1043,147.8,0.6095,0.3608,R5_muy_alta,Brecha_mixta,1.0,3792,4.794,1.0,0.3608,1.0
377538.969,6958035.286,353.199,2.5,PCS_1043,148.75,0.6528,0.3961,R5_muy_alta,Brecha_mixta,1.0,3992,4.529,1.0,0.3961,1.0
377538.969,6958035.286,355.699,2.5,PCS_1043,149.71,0.7166,0.42,R5_muy_alta,Brecha_mixta,1.0,4058,4.35,1.0,0.42,1.0
377538.969,6958035.286,358.199,2.5,PCS_1043,149.74,0.7407,0.5001,R5_muy_alta,Brecha_mixta,1.0,3769,3.749,1.0,0.5001,1.0
377538.969,6958035.286,360.699,2.5,PCS_1043,148.1,0.7256,0.5603,R5_muy_alta,Brecha_mixta,1.0,2472,3.298,1.0,0.5603,1.0
377538.969,6958035.286,363.199,2.5,PCS_1043,142.32,0.6907,0.5254,R5_muy_alta,Brecha_mixta,1.0,745,3.559,1.0,0.5254,1.0
377538.969,6958035.286,365.699,2.5,PCS_1043,129.15,0.5817,0.0404,R5_muy_alta,Brecha_mixta,1.0,29,7.197,1.0,0.0404,1.0
377538.969,6958037.786,340.699,2.5,PCS_1043,131.0,0.3772,0.0,R5_muy_alta,Kpcli,3.0,9,7.853,0.463,0.0,0.75
377538.969,6958037.786,343.199,2.5,PCS_1043,140.84,0.4553,0.0019,R5_muy_alta,Kpcli,3.0,220,7.469,0.463,0.0041,1.0
377538.969,6958037.786,345.699,2.5,PCS_1043,142.54,0.5558,0.0128,R5_muy_alta,Kpcli,3.0,564,7.293,0.463,0.0275,1.0
377538.969,6958037.786,348.199,2.5,PCS_1043,144.24,0.5793,0.029,R5_muy_alta,Bht,1.0,922,7.118,0.5698,0.0509,1.0
377538.969,6958037.786,350.699,2.5,PCS_1043,147.18,0.5844,0.0514,R5_muy_alta,Bht,1.0,1302,6.824,0.5698,0.0902,1.0
377538.969,6958037.786,353.199,2.5,PCS_1043,149.2,0.5951,0.0738,R5_muy_alta,Kpcli,3.0,1643,6.305,0.463,0.1593,1.0
377538.969,6958037.786,355.699,2.5,PCS_1043,151.01,0.6484,0.0943,R5_muy_alta,Kpcli,3.0,1959,5.973,0.463,0.2036,1.0
377538.969,6958037.786,358.199,2.5,PCS_1043,151.79,0.693,0.1013,R5_muy_alta,Kpcli,3.0,1930,5.86,0.463,0.2187,1.0
377538.969,6958037.786,360.699,2.5,PCS_1043,150.67,0.6749,0.132,R5_muy_alta,Kpcli,3.0,1214,5.362,0.463,0.285,1.0
377538.969,6958037.786,363.199,2.5,PCS_1043,149.21,0.6143,0.1233,R5_muy_alta,Kpcli,3.0,333,5.503,0.463,0.2663,1.0
377538.969,6958040.286,358.199,2.5,PCS_1043,150.78,0.3597,0.0033,R5_muy_alta,Kpcli,3.0,76,7.447,0.463,0.0071,1.0
377538.969,6958040.286,360.699,2.5,PCS_1043,150.9,0.3601,0.0053,R5_muy_alta,Kpcli,3.0,76,7.415,0.463,0.0114,1.0
377541.469,6958015.286,328.199,2.5,PCS_1043,134.53,7.6797,0.0187,R5_muy_alta,Bht,1.0,4,6.76,0.5698,0.0986,0.3333
377541.469,6958015.286,330.699,2.5,PCS_1043,134.45,1.243,0.1387,R5_muy_alta,Bht,1.0,2780,5.675,0.5698,0.2433,1.0
377541.469,6958015.286,333.199,2.5,PCS_1043,136.81,0.8703,0.1289,R5_muy_alta,Bht,1.0,5827,5.803,0.5698,0.2263,1.0
377541.469,6958015.286,335.699,2.5,PCS_1043,141.7,0.7212,0.13,R5_muy_alta,Bht,1.0,5492,5.788,0.5698,0.2282,1.0
377541.469,6958015.286,338.199,2.5,PCS_1043,145.07,0.7072,0.1311,R5_muy_alta,Bht,1.0,4394,5.774,0.5698,0.2301,1.0
377541.469,6958015.286,340.699,2.5,PCS_1043,146.77,0.6313,0.1074,R5_muy_alta,Kpcli,3.0,3643,5.759,0.463,0.2321,1.0
377541.469,6958015.286,343.199,2.5,PCS_1043,147.37,0.6998,0.1083,R5_muy_alta,Kpcli,3.0,3234,5.745,0.463,0.234,1.0
377541.469,6958015.286,345.699,2.5,PCS_1043,148.23,0.7305,0.1092,R5_muy_alta,Kpcli,3.0,2768,5.73,0.463,0.2359,1.0
377541.469,6958015.286,348.199,2.5,PCS_1043,148.64,0.654,0.1101,R5_muy_alta,Kpcli,3.0,2306,5.716,0.463,0.2379,1.0
377541.469,6958015.286,350.699,2.5,PCS_1043,148.57,0.6316,0.111,R5_muy_alta,Kpcli,3.0,1901,5.701,0.463,0.2398,1.0
377541.469,6958015.286,353.199,2.5,PCS_1043,148.57,0.6223,0.1119,R5_muy_alta,Kpcli,3.0,1287,5.687,0.463,0.2417,1.0
377541.469,6958015.286,355.699,2.5,PCS_1043,144.93,0.9729,0.1044,R5_muy_alta,Kpcli,3.0,719,5.809,0.463,0.2255,1.0
377541.469,6958015.286,358.199,2.5,PCS_1043,140.63,0.8651,0.0851,R5_muy_alta,Kpcli,3.0,497,6.122,0.463,0.1838,1.0
377541.469,6958015.286,360.699,2.5,PCS_1043,138.82,0.7182,0.0833,R5_muy_alta,Kpcli,3.0,494,6.151,0.463,0.1799,1.0
377541.469,6958015.286,363.199,2.5,PCS_1043,138.8,0.718,0.0814,R5_muy_alta,Kpcli,3.0,304,6.181,0.463,0.1759,1.0
377541.469,6958015.286,365.699,2.5,PCS_1043,148.66,0.5741,0.0624,R5_muy_alta,Kpcli,3.0,56,6.488,0.463,0.1349,1.0
377541.469,6958017.786,300.699,2.5,PCS_1043,151.76,2.0306,0.1414,R5_muy_alta,Kpcli,3.0,64,5.209,0.463,0.3055,1.0
377541.469,6958017.786,303.199,2.5,PCS_1043,154.56,1.1123,0.1508,R5_muy_alta,Kpcli,3.0,288,5.057,0.463,0.3258,1.0
377541.469,6958017.786,305.699,2.5,PCS_1043,154.22,0.9368,0.1508,R5_muy_alta,Kpcli,3.0,473,5.056,0.463,0.3258,1.0
377541.469,6958017.786,308.199,2.5,PCS_1043,149.94,0.7051,0.1508,R5_muy_alta,Kpcli,3.0,497,5.056,0.463,0.3258,1.0
377541.469,6958017.786,310.699,2.5,PCS_1043,150.36,0.6039,0.1508,R5_muy_alta,Kpcli,3.0,497,5.056,0.463,0.3258,1.0
377541.469,6958017.786,313.199,2.5,PCS_1043,153.25,0.5517,0.1508,R5_muy_alta,Kpcli,3.0,497,5.057,0.463,0.3258,1.0
377541.469,6958017.786,315.699,2.5,PCS_1043,150.99,0.6016,0.1508,R5_muy_alta,Kpcli,3.0,499,5.057,0.463,0.3258,1.0
377541.469,6958017.786,318.199,2.5,PCS_1043,148.81,0.7356,0.1508,R5_muy_alta,Kpcli,3.0,601,5.057,0.463,0.3258,1.0
377541.469,6958017.786,320.699,2.5,PCS_1043,139.03,0.704,0.1508,R5_muy_alta,Kpcli,3.0,781,5.056,0.463,0.3258,1.0
377541.469,6958017.786,323.199,2.5,PCS_1043,133.09,0.5761,0.1856,R5_muy_alta,Bht,1.0,881,5.056,0.5698,0.3258,1.0
377541.469,6958017.786,325.699,2.5,PCS_1043,132.4,0.5722,0.1856,R5_muy_alta,Bht,1.0,902,5.056,0.5698,0.3258,1.0
377541.469,6958017.786,328.199,2.5,PCS_1043,132.17,0.7625,0.1856,R5_muy_alta,Bht,1.0,912,5.056,0.5698,0.3258,1.0
377541.469,6958017.786,330.699,2.5,PCS_1043,134.03,1.2818,0.2588,R5_muy_alta,Bht,1.0,4035,4.094,0.5698,0.4541,1.0
377541.469,6958017.786,333.199,2.5,PCS_1043,136.44,0.868,0.2624,R5_muy_alta,Bht,1.0,7427,4.046,0.5698,0.4605,1.0
377541.469,6958017.786,335.699,2.5,PCS_1043,141.31,0.7119,0.2624,R5_muy_alta,Bht,1.0,7471,4.047,0.5698,0.4605,1.0
377541.469,6958017.786,338.199,2.5,PCS_1043,144.72,0.6961,0.2624,R5_muy_alta,Bht,1.0,6837,4.046,0.5698,0.4605,1.0
377541.469,6958017.786,340.699,2.5,PCS_1043,146.99,0.5967,0.2121,R5_muy_alta,Kpcli,3.0,6126,4.064,0.463,0.4582,1.0
377541.469,6958017.786,343.199,2.5,PCS_1043,147.82,0.6577,0.2122,R5_muy_alta,Kpcli,3.0,5375,4.063,0.463,0.4583,1.0
377541.469,6958017.786,345.699,2.5,PCS_1043,148.45,0.7268,0.2127,R5_muy_alta,Kpcli,3.0,4578,4.055,0.463,0.4593,1.0
377541.469,6958017.786,348.199,2.5,PCS_1043,148.26,0.6899,0.213,R5_muy_alta,Kpcli,3.0,3937,4.049,0.463,0.4601,1.0
377541.469,6958017.786,350.699,2.5,PCS_1043,147.11,0.6699,0.4606,R5_muy_alta,Brecha_mixta,1.0,3483,4.046,1.0,0.4606,1.0
377541.469,6958017.786,353.199,2.5,PCS_1043,146.45,0.6504,0.4608,R5_muy_alta,Brecha_mixta,1.0,2877,4.044,1.0,0.4608,1.0
377541.469,6958017.786,355.699,2.5,PCS_1043,143.81,0.8965,0.4607,R5_muy_alta,Brecha_mixta,1.0,2226,4.045,1.0,0.4607,1.0
377541.469,6958017.786,358.199,2.5,PCS_1043,141.39,0.8715,0.4604,R5_muy_alta,Brecha_mixta,1.0,1868,4.047,1.0,0.4604,1.0
377541.469,6958017.786,360.699,2.5,PCS_1043,139.88,0.8155,0.4598,R5_muy_alta,Brecha_mixta,1.0,1361,4.052,1.0,0.4598,1.0
377541.469,6958017.786,363.199,2.5,PCS_1043,139.44,0.728,0.4589,R5_muy_alta,Brecha_mixta,1.0,584,4.058,1.0,0.4589,1.0
377541.469,6958017.786,365.699,2.5,PCS_1043,144.43,0.5625,0.3994,R5_muy_alta,Brecha_mixta,1.0,85,4.504,1.0,0.3994,1.0
377541.469,6958020.286,300.699,2.5,PCS_1043,151.7,2.1721,0.2872,R5_muy_alta,Kpcli,3.0,64,2.848,0.463,0.6202,1.0
377541.469,6958020.286,303.199,2.5,PCS_1043,154.56,1.0502,0.305,R5_muy_alta,Kpcli,3.0,288,2.559,0.463,0.6588,1.0
377541.469,6958020.286,305.699,2.5,PCS_1043,154.22,1.0192,0.305,R5_muy_alta,Kpcli,3.0,473,2.559,0.463,0.6588,1.0
377541.469,6958020.286,308.199,2.5,PCS_1043,149.66,0.6902,0.305,R5_muy_alta,Kpcli,3.0,497,2.559,0.463,0.6588,1.0
377541.469,6958020.286,310.699,2.5,PCS_1043,149.9,0.633,0.305,R5_muy_alta,Kpcli,3.0,497,2.559,0.463,0.6588,1.0
377541.469,6958020.286,313.199,2.5,PCS_1043,153.68,0.5444,0.305,R5_muy_alta,Kpcli,3.0,497,2.559,0.463,0.6588,1.0
377541.469,6958020.286,315.699,2.5,PCS_1043,150.89,0.6017,0.305,R5_muy_alta,Kpcli,3.0,499,2.559,0.463,0.6588,1.0
377541.469,6958020.286,318.199,2.5,PCS_1043,149.7,0.7461,0.305,R5_muy_alta,Kpcli,3.0,601,2.559,0.463,0.6588,1.0
377541.469,6958020.286,320.699,2.5,PCS_1043,138.45,0.7073,0.305,R5_muy_alta,Kpcli,3.0,781,2.559,0.463,0.6588,1.0
377541.469,6958020.286,323.199,2.5,PCS_1043,132.89,0.5607,0.3754,R5_muy_alta,Bht,1.0,881,2.559,0.5698,0.6588,1.0
377541.469,6958020.286,325.699,2.5,PCS_1043,132.34,0.5677,0.3754,R5_muy_alta,Bht,1.0,902,2.559,0.5698,0.6588,1.0
377541.469,6958020.286,328.199,2.5,PCS_1043,132.08,0.761,0.3754,R5_muy_alta,Bht,1.0,912,2.559,0.5698,0.6588,1.0
377541.469,6958020.286,330.699,2.5,PCS_1043,133.78,1.3495,0.4083,R5_muy_alta,Bht,1.0,4494,2.126,0.5698,0.7165,1.0
377541.469,6958020.286,333.199,2.5,PCS_1043,136.04,0.8389,0.3969,R5_muy_alta,Bht,1.0,8705,2.276,0.5698,0.6965,1.0
377541.469,6958020.286,335.699,2.5,PCS_1043,140.86,0.7124,0.3968,R5_muy_alta,Bht,1.0,8959,2.277,0.5698,0.6964,1.0
377541.469,6958020.286,338.199,2.5,PCS_1043,144.22,0.6972,0.3959,R5_muy_alta,Bht,1.0,8302,2.289,0.5698,0.6948,1.0
377541.469,6958020.286,340.699,2.5,PCS_1043,146.82,0.5761,0.3222,R5_muy_alta,Kpcli,3.0,7655,2.281,0.463,0.6959,1.0
377541.469,6958020.286,343.199,2.5,PCS_1043,147.96,0.6149,0.3219,R5_muy_alta,Kpcli,3.0,6922,2.285,0.463,0.6954,1.0
377541.469,6958020.286,345.699,2.5,PCS_1043,148.01,0.7173,0.3218,R5_muy_alta,Kpcli,3.0,6300,2.287,0.463,0.6951,1.0
377541.469,6958020.286,348.199,2.5,PCS_1043,147.18,0.6728,0.6878,R5_muy_alta,Brecha_mixta,1.0,5696,2.341,1.0,0.6878,1.0
377541.469,6958020.286,350.699,2.5,PCS_1043,145.38,0.6881,0.6942,R5_muy_alta,Brecha_mixta,1.0,4880,2.293,1.0,0.6942,1.0
377541.469,6958020.286,353.199,2.5,PCS_1043,145.3,0.6411,0.6965,R5_muy_alta,Brecha_mixta,1.0,4052,2.276,1.0,0.6965,1.0
377541.469,6958020.286,355.699,2.5,PCS_1043,142.99,0.8391,0.6945,R5_muy_alta,Brecha_mixta,1.0,3248,2.291,1.0,0.6945,1.0
377541.469,6958020.286,358.199,2.5,PCS_1043,140.68,0.8503,0.6884,R5_muy_alta,Brecha_mixta,1.0,2575,2.337,1.0,0.6884,1.0
377541.469,6958020.286,360.699,2.5,PCS_1043,138.3,0.8471,0.6783,R5_muy_alta,Brecha_mixta,1.0,1960,2.413,1.0,0.6783,1.0
377541.469,6958020.286,363.199,2.5,PCS_1043,138.09,0.7971,0.6647,R5_muy_alta,Brecha_mixta,1.0,899,2.515,1.0,0.6647,1.0
377541.469,6958020.286,365.699,2.5,PCS_1043,139.77,0.5711,0.5735,R5_muy_alta,Brecha_mixta,1.0,115,3.199,1.0,0.5735,1.0
377541.469,6958022.786,300.699,2.5,PCS_1043,151.67,2.2703,0.3851,R5_muy_alta,Kpcli,3.0,64,1.262,0.463,0.8317,1.0
377541.469,6958022.786,303.199,2.5,PCS_1043,156.16,0.8568,0.4522,R5_muy_alta,Kpcli,3.0,288,0.175,0.463,0.9767,1.0
